ID,Education,Marital_Status,Income,Kids,NumOfPurchases,Age,Product_1,Product_2
4198,Graduation,Together,29672.0,2,4,59,2882,18246
153,Graduation,Divorced,23272.0,0,5,71,42167,7971
9323,Master,Together,49912.0,1,26,75,31433,44351
10001,2n Cycle,Together,7500.0,1,10,39,48836,10431
3945,PhD,Widow,68117.0,1,25,77,19589,42167
3799,Graduation,Married,67225.0,1,23,69,2445,35047
8625,Graduation,Married,17649.0,1,9,48,29835,24262
3491,Graduation,Together,55914.0,1,29,49,7416,42208
983,Graduation,Married,40059.0,1,12,40,15742,9452
9119,Graduation,Together,60905.0,1,15,74,7489,623
4786,Graduation,Married,75330.0,2,29,47,42186,48750
5872,Graduation,Single,60689.0,1,22,73,13165,31244
6568,Graduation,Married,38680.0,1,6,40,32937,6179
5628,Graduation,Together,61416.0,0,24,42,15346,36747
5631,Graduation,Single,49767.0,0,18,33,39397,49620
4974,Graduation,Single,83273.0,3,29,54,22398,925
8416,Graduation,Married,29009.0,1,7,43,623,11734
5454,Master,Married,45057.0,1,6,45,14232,32667
4095,Graduation,Married,37150.0,1,21,53,5513,40526
5474,Graduation,Single,43020.0,1,12,54,690,48213
4268,Graduation,Married,53154.0,1,9,65,30718,34301
10701,Graduation,Married,65308.0,0,28,51,48520,43013
3507,Graduation,Single,76467.0,1,14,54,12997,6724
2079,2n Cycle,Married,81044.0,0,22,77,556,3700
626,Graduation,Married,32871.0,2,5,73,31405,38941
4426,Graduation,Single,55801.0,2,21,49,7328,32927
2591,Graduation,Widow,76320.0,1,15,65,29612,1043
10509,Master,Single,36927.0,2,8,69,13387,42746
6382,Graduation,Together,48794.0,2,5,71,13390,33921
6673,Graduation,Single,23478.0,0,7,59,38341,26877
7441,Graduation,Divorced,71128.0,1,27,51,3509,1453
1071,PhD,Divorced,70179.0,1,26,48,10961,9353
10061,Graduation,Married,59462.0,1,25,74,27555,47511
8775,Graduation,Together,38361.0,1,10,55,47511,3352
2345,PhD,Together,70038.0,0,17,42,34935,4687
322,Graduation,Together,42554.0,2,7,46,12497,13945
10897,Graduation,Married,67445.0,1,32,50,22764,48959
123,Graduation,Widow,67046.0,1,15,73,1523,18900
6103,Graduation,Married,42192.0,0,7,76,42167,21097
7899,PhD,Married,77610.0,1,17,72,19042,5421
10500,Graduation,Married,31761.0,1,9,40,42870,42542
1655,Graduation,Together,34350.0,1,5,45,36364,24485
2406,Graduation,Together,54591.0,1,19,75,29154,31662
2712,Graduation,Married,71866.0,1,20,68,8904,19632
5517,Graduation,Married,25293.0,1,5,55,40655,10431
10643,PhD,Single,42000.0,0,20,37,35760,41629
2254,Graduation,Married,69520.0,0,21,41,36948,37360
10281,Graduation,Divorced,64713.0,1,19,54,35156,38532
6958,Master,Married,27889.0,1,5,47,40063,9523
954,Basic,Widow,22123.0,0,7,64,30768,6770
4643,Graduation,Married,27803.0,1,9,51,33972,15407
6497,Graduation,Married,51651.0,1,17,64,5530,40665
5396,Graduation,Married,68487.0,0,30,36,18292,13945
1052,Graduation,Married,56796.0,1,27,55,18900,7276
2802,2n Cycle,Married,87000.0,0,18,32,20050,41731
6343,Graduation,Married,79823.0,1,23,65,7366,18532
6507,Graduation,Single,30828.0,1,8,44,15596,11855
7901,Master,Married,34109.0,1,4,53,11505,28698
4865,Master,Divorced,53367.0,2,21,50,33823,9768
2686,Basic,Together,22390.0,0,4,55,28179,33635
3107,Graduation,Together,71322.0,1,13,48,39227,19632
7734,Graduation,Absurd,79244.0,0,22,31,22813,42186
1146,Master,Together,49912.0,1,26,75,41855,46899
11031,PhD,Married,48699.0,2,5,74,48405,3876
7428,Graduation,Together,80144.0,0,19,49,31487,36093
975,Graduation,Single,54252.0,2,15,68,10367,5916
1103,Master,Married,81929.0,1,20,48,42208,8382
3422,Graduation,Married,76068.0,1,10,49,40655,37209
1055,Master,Married,53204.0,2,5,48,40427,40582
6544,PhD,Together,67911.0,1,27,75,46184,41859
1241,2n Cycle,Married,14796.0,1,6,40,41123,28341
2909,PhD,Married,78128.0,1,20,50,46910,42542
5802,Basic,Married,14188.0,0,7,52,43013,17871
1407,Basic,Married,20425.0,1,7,38,37989,31244
6183,Master,Married,58646.0,1,8,62,40542,33686
340,Graduation,Divorced,72967.0,1,19,54,36637,26680
5991,Master,Married,48150.0,1,13,75,21399,24781
3104,Graduation,Single,82332.0,0,21,63,42583,12545
9729,Graduation,Widow,58275.0,2,23,69,15834,22626
1008,PhD,Together,44953.0,0,24,43,13495,1242
11091,Graduation,Together,34587.0,2,6,71,7011,2454
3969,Master,Together,43018.0,1,7,50,22626,36742
1916,Master,Married,45736.0,1,19,70,18800,11678
9907,Master,Together,66476.0,1,26,55,38800,27632
87,2n Cycle,Married,27733.0,1,7,43,19307,26680
8659,PhD,Together,69805.0,1,27,72,27096,2454
6262,Master,Single,72217.0,0,22,62,36782,11585
6147,Graduation,Divorced,25818.0,1,4,53,29984,19053
8832,Master,Together,37509.0,1,9,48,33207,6473
10067,2n Cycle,Together,25176.0,2,4,48,44320,36742
7532,Graduation,Married,43586.0,1,10,44,46791,7567
4915,2n Cycle,Married,53230.0,1,23,68,36832,8164
2115,Graduation,Together,50116.0,2,7,67,47444,39159
2088,Graduation,Together,84906.0,0,24,52,43310,47444
2493,Graduation,Married,61286.0,1,18,58,19589,33379
6292,PhD,Married,82333.0,0,18,38,35088,9178
1631,PhD,Together,65220.0,0,23,59,30005,7337
10104,Graduation,Together,33590.0,3,4,50,21579,44736
3006,Graduation,Divorced,30992.0,1,5,48,48707,18076
3919,Master,Single,72309.0,0,20,48,46184,33009
11181,PhD,Married,156924.0,0,0,75,7810,701
642,Basic,Married,16005.0,1,8,44,34920,19307
4369,Master,Absurd,65487.0,0,17,67,24298,38226
10127,Graduation,Married,58692.0,1,15,59,33686,14706
271,Graduation,Widow,40590.0,2,15,55,41913,49954
4973,Graduation,Single,20587.0,1,5,54,24616,17008
2948,Master,Divorced,62637.0,1,10,70,46329,22626
2715,Master,Divorced,29435.0,2,11,58,41282,45536
10432,Graduation,Divorced,19346.0,1,5,50,40706,42528
9216,Graduation,Married,35788.0,2,7,53,12997,3700
7124,Graduation,Divorced,36997.0,2,12,56,49028,40232
9727,Graduation,Married,23539.0,0,7,67,6473,43378
5136,Graduation,Single,65333.0,1,28,51,33332,22398
9790,Graduation,Single,78499.0,0,19,67,29979,42025
1818,PhD,Together,29732.0,1,5,53,11945,40526
1100,Master,Together,41275.0,3,11,64,36476,42186
7873,PhD,Together,63516.0,2,16,51,31487,530
10609,PhD,Married,42769.0,1,8,62,45532,10427
6950,Master,Married,49572.0,2,7,66,35247,49358
7233,Graduation,Married,69209.0,0,16,52,623,20384
9481,Graduation,Married,17148.0,1,11,48,44717,13073
7699,Graduation,Widow,40590.0,2,15,55,23346,30880
2711,Master,Together,30560.0,1,5,48,17563,31954
8933,2n Cycle,Married,32146.0,1,8,41,13753,46899
8726,2n Cycle,Divorced,41713.0,2,13,60,34275,41544
1515,Master,Together,34176.0,1,5,49,35089,14232
5186,PhD,Married,58482.0,1,22,69,7045,40706
10157,Graduation,Single,59686.0,1,12,59,24373,9559
5667,PhD,Married,60896.0,1,26,60,10106,45532
902,Graduation,Together,62994.0,1,13,44,46899,38532
977,Graduation,Together,47320.0,1,20,67,15742,19589
7313,2n Cycle,Widow,74859.0,0,23,75,14422,38487
7600,Basic,Single,15253.0,1,6,32,21913,42953
9706,PhD,Single,31560.0,1,8,50,39990,44919
2429,Graduation,Divorced,72071.0,1,20,70,12698,18903
3520,Master,Single,91172.0,0,14,34,42943,44351
10394,Graduation,Married,90000.0,0,18,40,35337,1801
4548,Graduation,Single,41967.0,2,5,43,38177,45891
9362,Graduation,Single,69263.0,1,18,59,41589,21097
3968,2n Cycle,Divorced,65706.0,0,27,54,38867,18027
4084,Graduation,Together,60934.0,1,23,49,32521,5568
6721,Graduation,Married,71965.0,1,17,73,23541,3579
2829,Graduation,Married,65210.0,1,22,69,41897,3331
1772,PhD,Married,79174.0,0,19,49,19466,32937
1544,Master,Divorced,81380.0,0,17,57,19466,36820
492,PhD,YOLO,48432.0,1,19,51,28954,34437
4377,Graduation,Married,52914.0,1,15,53,32768,25598
4541,Graduation,Together,38946.0,1,12,69,28877,46963
1321,Graduation,Married,26067.0,1,9,50,39227,36389
8858,PhD,Married,44325.0,1,21,52,19589,22100
3266,Graduation,Married,42523.0,0,7,60,39397,25598
11187,Basic,Single,26487.0,1,9,46,30835,42746
8207,2n Cycle,Married,53233.0,1,5,67,12843,27360
9723,Graduation,Married,67716.0,1,28,64,41148,19042
2666,Master,Married,76234.0,1,23,52,9523,41731
5721,PhD,Married,84117.0,0,24,68,36892,48959
10652,Master,Together,65487.0,0,17,67,27723,9868
1646,Basic,Married,25224.0,1,7,52,42943,35024
4418,Master,Single,89616.0,0,25,41,4952,40810
2656,Graduation,Divorced,40851.0,2,5,53,27678,36948
7990,Graduation,Married,27469.0,0,4,77,8068,40532
8722,2n Cycle,Married,82347.0,0,25,67,4779,40172
7118,Graduation,Married,73803.0,1,22,67,36476,17563
2980,Master,Single,8820.0,2,10,72,7682,41407
1839,Graduation,Single,43322.0,0,8,50,8335,10611
10722,Graduation,Together,55593.0,1,17,51,43378,15297
2632,Graduation,Married,50501.0,2,20,70,31820,36948
9014,Graduation,Married,37085.0,2,10,49,1638,4687
7620,Basic,Single,16185.0,1,8,34,18027,45891
10968,Graduation,Single,57731.0,1,26,55,10794,36841
11133,PhD,YOLO,48432.0,1,19,51,530,12843
2736,Graduation,Married,73807.0,1,23,46,28698,12497
1876,Graduation,Married,18929.0,0,6,34,2315,48836
5959,Graduation,Single,35893.0,2,15,56,7366,46195
1092,Graduation,Married,61014.0,1,20,44,39323,604
4333,Graduation,Together,32144.0,2,10,70,39581,43441
3850,Basic,Together,14918.0,1,5,61,10265,13390
6168,Graduation,Divorced,45146.0,2,6,61,30897,49368
607,2n Cycle,Divorced,41769.0,1,22,69,35047,36892
10469,Graduation,Together,88325.0,0,18,43,19732,6473
6983,Master,Divorced,38054.0,2,7,74,30817,33686
3661,2n Cycle,Single,80617.0,0,19,29,8988,8382
9303,Graduation,Married,5305.0,1,1,48,17563,46504
692,Graduation,Together,36807.0,2,4,70,28954,41773
736,Graduation,Together,28427.0,1,7,41,38487,4952
9589,PhD,Widow,82032.0,0,17,76,29916,38941
4838,Graduation,Together,22775.0,1,4,46,1801,46504
9246,Master,Together,40101.0,1,17,39,4102,623
6261,Graduation,Married,58025.0,1,18,45,26936,26618
7366,Master,Single,75777.0,0,21,42,38161,22308
10659,2n Cycle,Together,7500.0,1,11,45,43262,47444
1448,Master,Married,33562.0,3,9,61,29612,33635
4286,PhD,Single,57642.0,1,22,54,23196,11618
4749,Graduation,Together,58554.0,2,22,56,15856,41116
4478,Graduation,Married,63777.0,2,26,45,45347,36841
4201,Graduation,Single,57967.0,1,19,62,16850,13390
10084,Graduation,Married,24434.0,2,7,52,8203,17638
7004,Graduation,Single,11012.0,1,9,40,11926,37927
9817,Master,Single,44802.0,0,27,54,15407,41116
8080,Graduation,Single,26816.0,0,4,38,36476,29916
9432,Graduation,Together,666666.0,1,11,47,6179,33068
8372,Graduation,Married,34421.0,1,4,50,33154,48314
10870,Graduation,Married,61223.0,1,18,57,10431,29984
4001,PhD,Together,64014.0,3,22,78,30768,19632
7270,Graduation,Divorced,56981.0,0,19,43,14422,44351
8235,Master,Together,69245.0,1,23,68,6179,1523
9405,PhD,Married,52869.0,2,11,70,11618,12928
